name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"Mystery Machine","Ground Floor, 314, Block B, Phase 2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing development","","","false","https://www.google.com/maps/place/Mystery+Machine/@28.4623921,77.0677443,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190076f932e7:0x7cf4edda531d8064!8m2!3d28.4662793!4d77.0772152!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11ymkjjbz6"
"The Icon","THE ICON, B-82, near Two Horizon centre, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","0124 422 5990","http://theicongurgaon.co.in/","4.5","4","Condominium complex","","","false","https://www.google.com/maps/place/The+Icon/@28.4623921,77.0677443,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c9db3ebe03:0x13b97d9542f56041!8m2!3d28.4515718!4d77.0944492!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgETY29uZG9taW5pdW1fY29tcGxleJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSQ2JtTkRNRkJCRUFF4AEA-gEECF0QLw!16s%2Fg%2F11r8gy87q"
"Chaudhary house","B 444, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing development","","","false","https://www.google.com/maps/place/Chaudhary+house/@28.4515718,77.084922,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190015f1a4c3:0xa0d1ab6e8b0cdfd6!8m2!3d28.4683317!4d77.0789124!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11vrrc46z5"
"THE LABURNUM - Condominium","Laburnum Dr, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","078382 22131","https://www.laburnumdevelopers.com/","4.6","4","Condominium complex","","","false","https://www.google.com/maps/place/THE+LABURNUM+-+Condominium/@28.4515718,77.084922,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18e1b3a6da3b:0xde5f1345c3417c0c!8m2!3d28.4711767!4d77.075811!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgETY29uZG9taW5pdW1fY29tcGxleJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyeE9WMDFZYkVOVlYwcFRXV3R3TlZSSE5WaFhiVFIzV2taQ2RtTlZSUkFC4AEA-gEECAAQIw!16s%2Fg%2F11ggth4jkp"
"Pickahome.com","C 1087, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","http://pickahome.com/","","0","Real Estate Builders & Construction Company","","","false","https://www.google.com/maps/place/Pickahome.com/@28.4515718,77.084922,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19a996f0f591:0x72747caaf32245a9!8m2!3d28.4634412!4d77.0767557!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11wg926gbl"
"My house","900, Sushant Lok 1 Rd, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing development","","","false","https://www.google.com/maps/place/My+house/@28.4515718,77.084922,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19c98e164c5d:0x29a515ebb3f7abd6!8m2!3d28.4692555!4d77.0776355!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11kr00s4l0"
"Home","Block B, B/553A, Sushant Lok Phase I, Sector 27, Gurugram, Haryana 122009","","","","0","Housing society","","","false","https://www.google.com/maps/place/Home/@28.4692555,77.0681083,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190045df7399:0x90f24e2b0c71d92b!8m2!3d28.461663!4d77.076146!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11xcghjxmw"
"Casa Adlakha","B-192C, Phase 2, Block B, Sector 43, Gurugram, Haryana 122009","","","5","5","Housing development","","","false","https://www.google.com/maps/place/Casa+Adlakha/@28.4692555,77.0681083,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19003cdacfa5:0xa8a620d2dd5add42!8m2!3d28.4662376!4d77.0781054!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11wmvymff5"
"E Block - Richmond Park","F35Q+GFX, Sector 43 Service Road, DLF Garden Villas, DLF Phase IV, Sector 43, Gurugram, Haryana 122009","","","3.8","3","Housing society","","","false","https://www.google.com/maps/place/E+Block+-+Richmond+Park/@28.4692555,77.0681083,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c5a88ab857:0xc26881a7bfd08821!8m2!3d28.458855!4d77.0887363!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11c5hwr8ft"
"Block C, Sushant lok, Phase 1","43, Sector 43 Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","3.9","3","Apartment complex","","","false","https://www.google.com/maps/place/Block+C,+Sushant+lok,+Phase+1/@28.4692555,77.0681083,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19e4978a13e3:0xb150cb3ee50752ef!8m2!3d28.449804!4d77.0779267!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARFhcGFydG1lbnRfY29tcGxleOABAA!16s%2Fg%2F11ks3j8342"
"Rapido.metro.55.56gurugram","1-B, Phase 1, Block C2, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing society","","","false","https://www.google.com/maps/place/Rapido.metro.55.56gurugram/@28.449804,77.0683995,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190037b644af:0xe8fb45a6c08162ed!8m2!3d28.458557!4d77.086607!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11ynkn841v"
"Solitaire Realtors","Ground Floor, Sushant shopping arcade, D-113, B Block Dr, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","097184 29990","","5","5","Real estate agent","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/Solitaire+Realtors/@28.449804,77.0683995,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1904d4c10eaf:0xda7a10dd0e0cd271!8m2!3d28.460185!4d77.0790598!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRzmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJmTm5KRVZXbDNSUkFC4AEA-gEECAAQOg!16s%2Fg%2F11lzmz7z_3"
"Home - Gurgaon","1608, Sushant Lok Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing society","","","false","https://www.google.com/maps/place/Home+-+Gurgaon/@28.449804,77.0683995,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19001576bbc1:0x7fc803c69e6273d0!8m2!3d28.4513168!4d77.0823859!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11vrtgmns1"
"Garden Villas, DLF 4 Gurgaon","2nd floor, 9225, DLF Phase IV, Sector 43, Gurugram, Haryana 122009","","","","0","Housing society","","","false","https://www.google.com/maps/place/Garden+Villas,+DLF+4+Gurgaon/@28.449804,77.0683995,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19000d45e091:0xcc255086389aeee6!8m2!3d28.4600623!4d77.0920042!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11xw39gh_f"
